content,at,userName,score,application
makin sini makin jelasbikin ribet ajamasa bisa login selalu baik sistemtolong perhati bisa ngapa ngapain kalo login aja bisa,2024-09-14 15:14:07,s'kecik er,1,BNI
aplikasi apa tiap hari maintenance terus,2024-09-14 15:05:33,Marudut Sitanggang,1,BNI
semenjak update update jadi susah login mau transaksi kecewa sihh,2024-09-14 14:56:27,Melly,3,BNI
bni akhir akhir sering baik layan gajelas mau login aja gabisa susah sekali emosi lama lama lah baik sistem nya potong besar aja ribet,2024-09-14 14:49:40,Baiti Kurniati,1,BNI
jadi susah login selalu dapat jawab sedang tingkat layan mobile banking terusbuat susah transaksi,2024-09-14 14:10:05,Noprizalhadiirawan Noprizal,3,BNI
laku semua yang d arah masih hasil login sampe 45 kali login baru hasil belum pernah kondisi ini terima kasih,2024-09-14 14:03:12,levita liv,1,BNI
semenjak wondr susah log in wondr beberapa fitur bisa guna tolong langsung beri solusi log in muncul pemberitahuan sedang tingkat layan mobile banking masa jd sering banget gitu,2024-09-14 13:46:13,Muhammad Govindo Ibra Pratibha,5,BNI
susah bener login padahal genting hadeeeh gimana lah bni banyak aplikasi layan aplikasi minus,2024-09-14 13:18:02,P. Irwansyah,1,BNI
kok makin update smkin sering maintancebukannya smkin bantu stiap x mau transaksi selalu baik jng buat kecewa sdh d update stiap x mau buka selalu maintance,2024-09-14 12:30:18,Windri Septian,5,BNI
mau login aja susah sekaliselalu pelihara sistem ampas bangetsekelas bank plat merah kok begini,2024-09-14 11:22:55,Lukman Rifanshi,1,BNI
suka ada transaksi uang selalu kasih double cek kaon konfirmasi email,2024-09-14 11:16:57,yazid bastami,5,BNI
selalu ganggu saat mau login benah untuk nyaman guna,2024-09-14 10:56:01,Erica Melayanti,1,BNI
sangat mudah untung transaksi,2024-09-14 10:27:37,Vinasari,5,BNI
cepat tepat jelas,2024-09-14 09:33:33,Ram doni,5,BNI
bisa dgunakn update login bisa laku aungguh urgen malah bisa transaksi,2024-09-14 08:56:31,Novi Aldi Putra,2,BNI
mantap cukup mudah,2024-09-14 07:49:17,Budi Haryono,5,BNI
makin jelek layan mu selalu baik sistem,2024-09-14 07:16:30,Yur Maidi87,1,BNI
malu update mau bayar pake m banking malah gabisa2 login selalu baik sistem jadi malu sama merchant,2024-09-14 06:24:05,Rido Fahlevi,1,BNI
nya update baru malah ngak bisa buka,2024-09-14 06:12:57,sida bada,5,BNI
dong semenjak update susah masuk baik sistem terus di lancar biar enak transaksi,2024-09-14 04:59:44,Edo SBD,4,BNI
parah transfer lapor kirim malah ada pemberitahuan dapat lanjut saldo kurang klik masih sama saldo kurang,2024-09-13 23:54:16,Cipluk City,1,BNI
ribet sekalilupa pasword transaksi sulit di betul,2024-09-13 22:47:27,Sulaiman [Mamang Honda],2,BNI
transaksi lebih mudah bni mobile,2024-09-13 22:31:45,Eman Suherman,5,BNI
efektif efesien transaksi,2024-09-13 22:02:45,Indra Permana kusuma putra,5,BNI
login sering sekali masalah baik,2024-09-13 21:39:59,Leonardus Sinaga,3,BNI
tingkat layan kok waktu mau guna darurat gangguam terus,2024-09-13 20:31:27,miko hidayat,1,BNI
mantap sangat bantu sekali aplikasi,2024-09-13 20:25:41,Stevanus Randy Randy,5,BNI
kenapa udah lebih 3 minggu mau ngirim uang lewat va selalu bisa jadi bisa ngirim uang selalu buat va eror udah update instal ulang hp selalu bisa baik,2024-09-13 20:13:11,Eltri Ekowandy Saragih,2,BNI
mau ganti device hp aja sulit pakai sistem foto tangkap foto aplikasi aja jelek dapat deteksi wajah suruh toleh samping alhasil waktu habis tolak,2024-09-13 16:19:39,085-Alexander Sitepu,1,BNI
gabisa login gaguna customer service slow response jawab bot copas mulu telpon gamau,2024-09-13 13:57:45,Amada The Male MC,1,BNI
mau kasi saran kalau emang tranksaksinya error saldo jangan ambil dong repot gue ngurusnya,2024-09-13 13:41:36,ajiendang puspawardani,4,BNI
terima kasih layan prima dr bank bni alhamdulillah semua jd mudah,2024-09-13 13:14:20,Abdul Kholiq 45,5,BNI
sdh 1 bln akhir sering kendala login mbanking software chrome app sdh update baru mohon segera baik bugs nya sdh bnyk komplain tks,2024-09-13 13:09:11,ASN ASN,1,BNI
parah sering ganggu terus,2024-09-13 11:55:01,Muhamad Caezar,1,BNI
akhir akhir jadi susah login padahal urgent,2024-09-13 08:05:33,Miranda Gio Vani,1,BNI
user pin transaksi nya rubah atur usernya pakai huruf besar tanda baca pin nya angka di wondr wondr lengkap menu untuk tarik tunai mobile,2024-09-13 07:29:58,Meta Damarati,4,BNI
fitur mobile tunai setor mana oiiiiiiii lama banget kembang,2024-09-13 01:39:19,Sendi Lesmana,4,BNI
dengar keluh nasabah tidaktentang aplikasi inisekelas bank bumn layan sangat buruk,2024-09-12 21:34:15,imam prasetyo,1,BNI
sering susah login terang ny sedang tingkat layan mobile banking padahal lgi urgen ujung2 ny tetap atm apa lgi kalo login sering ad iklan wondr ganggu banget,2024-09-12 21:21:07,Rangges Pratama,1,BNI
makin susah n ribet dl aj gampang kirim n beli2 pulsa sekarang buka app bni g bs coba lagi2,2024-09-12 20:20:16,Pak de Wiro,1,BNI
best pokok bikin mudah gampang sgala perlu makasih bni,2024-09-12 18:52:11,ENDANG SETIAWAN,5,BNI
mau verif user id lah nomer taut udah tidakaktif gmn min,2024-09-12 17:44:30,Rizky Gendut,5,BNI
aplikasi bni mobil kalo tarik tunai kartu pke kode otp jdi repotdan kena biaya tolong baik biar kaya tetangga sebelahjadi ribet,2024-09-12 14:40:33,ikna permatasari,2,BNI
ada bug isi nominal suka ngacak nomor nya nambah sendiri,2024-09-12 13:51:01,jajang suryana,5,BNI
dari update akhir sering ganggu,2024-09-12 13:38:48,harlian prakarsa,2,BNI
kenapa aplikasi mobile banking bni sekarang susah guna mau login aja kalau memang tidak bisa guna sebaikanya konfirmasi kekam nasabah biar uninsall,2024-09-12 13:04:39,Slamet Riyanto,2,BNI
tiap kali mau tf selalu eror jaring,2024-09-12 12:22:14,Selvi Ervina,2,BNI
jangan laku tingkat jam jam penting,2024-09-12 12:15:34,Bowo _056,1,BNI
alam sangat muas potong saldo sangat besar,2024-09-12 10:56:18,Dimas Baba,1,BNI
turunin dulu biar lebih perhatiin semenjak update sistem sering error susah log in mohon solusi baik yang versi lama aman aja tuh di update malah susah log in terima kasih,2024-09-12 10:28:56,Angga Saputra,1,BNI
ga jelas sekarang bni mobile banking nya suka error kapok pakai bni sering banget error nya tiap mau transaksi jd susah,2024-09-12 10:17:41,Febri Putra,1,BNI
akhir jadi susah sekali bni susah login susah baru nya,2024-09-12 10:11:19,Naif Fatkhurrohman,1,BNI
susah loginnya mohon maaf sedang tingkat layan mobile banking coba beberapa lagi itu terus jadi sejak tgl 1 september 2024 saya update aplikasi,2024-09-12 10:06:43,Bintang Putih,3,BNI
sangat kecewa m banking susa login sekarang,2024-09-12 10:06:15,Ronaldo Ilahi,1,BNI
mau login sistem sedang baik tingkat nyaman guna,2024-09-12 10:05:41,Rian Hercoles,1,BNI
lebih simpel guna,2024-09-12 08:33:35,TUTDE TANGKAS,4,BNI
sejak aplikasi wonder tiap mau log in bisa padahal urgent bgttolong baik sistem jngan saranin airplane mode restart update apkgak usah saran udah lakukanpadahal signal stabil masih kendala masuk alas baik kecewa sih,2024-09-12 05:49:54,Dinar,1,BNI
kok jadi susah login tolong lah update biar lebih cepat masuk,2024-09-12 00:54:12,Arnold Purba,1,BNI
najis tiba2 bs setor tunai kartu pdhl sebelum2nya bisamending ganti kartu atm,2024-09-12 00:40:33,Ryan Rosadi,1,BNI
mohon bantu tf bank udah masukin nominal no rek lalu tinggal masuk password transaksi malah eror waktu saya pencet 2 kali hasil tpi saldo kurang 2x lipat dri nominal dan terima orang sebut cmn 1x mohon bantu terimakasih,2024-09-11 23:26:35,Vinn Dwiii,1,BNI
1 minggu tidak transaksi mobile bankingselalu tutup wondpadahal lama pakai aplikasi bila sulit akan henti nyimpan uang di bni,2024-09-11 22:11:59,Arif Noor,3,BNI
keren mudah aplikasi,2024-09-11 20:27:56,Dyah Selvia,5,BNI
mudah transaksi jual beli transfer,2024-09-11 18:55:12,Ahmad Chairudin,5,BNI
terima kasih sangat bantu mudah sy transaksi,2024-09-11 18:10:03,Gunawan Efendi,3,BNI
sempurna semua fitur nya kumplit gampang banget,2024-09-11 16:43:42,Saepul Anwar,5,BNI
sangat bantu mudah guna,2024-09-11 16:19:34,Riwayati Yati,5,BNI
tarik tunai nunggu otp lama bangatkita kan ngantri pulsa udah tarik otp nya munculaplikasi lancar2 aja,2024-09-11 15:58:54,Afrizal mayer,2,BNI
bayar virtual account bisa udah input no va berkali2,2024-09-11 12:22:14,Jun,2,BNI
sulit registrasimohon tingkat mudah registrasi apk,2024-09-11 12:19:56,Febry Official Play,1,BNI
makasih banyak aplikasi nya sanget bantu,2024-09-11 12:06:35,Asdi,5,BNI
lahh aplikasi pas di butuhin banget ko susah yaa eror terus tulis vasnap 303 padahal urgent buat obat,2024-09-11 10:43:28,Rahmat Syaifudin,1,BNI
mau panjang masa aktif atm aja download app wondr segalamana aplikasi udah penuh sih bni buat aplikasi rupa udah bni mobile jadi panjang atm karna ribet download2 segala gapapa dah gausah pakek atm dari ribet,2024-09-11 10:10:06,Sriningsih Sirait,3,BNI
mudah aplikasi sukses bni,2024-09-11 04:26:13,Twin Comel,5,BNI
keren banget bni mobile 24 jam aktif beli token listrik jam 0035,2024-09-11 00:37:01,Satria Fathlani,5,BNI
bagaiamana cara lanjut daftar rekening baru selesai sebab sinyalterus mau daftar ulang malah notif selesai mendaftardan email belum ada notif nomor debit nyajadi bisa loginmohon solusi min,2024-09-11 00:16:19,wahiied cool,3,BNI
wondr apa sih bikin login susah maintance trus,2024-09-10 23:56:51,Habibi Humam,1,BNI
ko susah login pak apa baik mau beli pulsa pln pulsa udah bunyi pak pak,2024-09-10 22:41:03,Anwar Muslih,5,BNI
kecewa susah login mlalui data internetakan klu mlalui wifi lancar aja,2024-09-10 20:45:47,Nico Susentha,1,BNI
registrasi id kok bisa padahal data benar aplikasi cacat ini kecewa,2024-09-10 18:54:52,Siane Indriani,2,BNI
iklan nya jangan tampil depan mau masuk iklan mau masuk iklan walau program bni ganggu mbankin simple2 aja krna nasabah bukan smuanya anak muda soal iklan,2024-09-10 17:42:14,ghozi fahmi,3,BNI
lebih mudah simple,2024-09-10 17:03:25,Rokim Aditiono,5,BNI
aplikasi gag jelas nyesal pakai bni mau tf transaksi sulit login bank gampang,2024-09-10 16:43:24,Egi HPS,1,BNI
mudah transaksi bayar maupun beli rim kasih,2024-09-10 15:09:58,w-you die,5,BNI
muas layan nya cepat,2024-09-10 14:52:02,Rahman Rahman,5,BNI
jadi nasabah bni sejak tahun 2017mungkin memang terlalu lamadr awal saat belum pernah dpet layan baikentah cs layan lain,2024-09-10 13:39:22,SOVI NUR AGUSTIN,1,BNI
update susah mau login selalu bisa alas sedang tingkat layan padahal urgent mau transfer,2024-09-10 13:14:49,Doni Kurniawan,1,BNI
akan login ada tampil wondr lebih sering gagal login notifikasi perbaikanpeningkatan sistem baik jangan kesan paksa download aplikasi wondr update baru n semenjak muncul notifikasi wondr aplikasi bni jadi sering gagal login,2024-09-10 12:42:22,Bang Dik,1,BNI
lalau bantu lancar transaksi,2024-09-10 12:06:19,Lily Mardiany,5,BNI
tambah jelek aja layan login gagal terus login menu sering ganggu kecewa,2024-09-10 11:25:05,ARZEL COLLECTION,1,BNI
transaksi kartu mesin atm makan biaya sms lumayan mahal kalau lain gratis bni,2024-09-10 11:09:45,Irwan Gunawan,1,BNI
minbnrn aplikasi mau hapus trs ganti ama aplikasi wondr ngapain kak knp diupdate aja aplikasi iniya mmg sih aplikasi suka hang securitynya kadang reseh kl jaringang bgs tp kalau ganti aplikasi wondr males ah,2024-09-10 10:48:21,nanda muhammad,4,BNI
dari 3 hari lalu bni gabisa bukak tulis nya tingkat layan bla bla bla padahal update masih aja sama nya donkkk sinyal smua normal kok,2024-09-10 10:14:29,Rohmat Winarno,1,BNI
susah sekali login sih sinyal bagus cache sih restar beberapa kalitetep aja bisa masuk mobil bankingmohon cerah admindan segera di baik,2024-09-10 10:10:34,REZA WIDYA,1,BNI
cepat baik akurat,2024-09-10 10:01:26,Satrio Adi Linwih,5,BNI
lama lama bete banget mau login selalu coba beberapa terusdi tunggu hari tetep aja bisa,2024-09-10 09:59:01,Sinta Oktavia,5,BNI
aplikasi sekarang sangat buruklogin susah,2024-09-10 09:50:44,Alfian Fj,4,BNI
semenjak app bni wondr jd susah stiap mau login padahal sbelum nya mudah cepat,2024-09-10 09:42:08,gali sasmito,1,BNI
sangat senang guna bni lama 10 tahun kurang lebih ada kendala sama sekali,2024-09-10 08:25:21,Faturrahman,5,BNI
sering kecewa sama bni aplikasi jalan lama delay uang masuk lama ada transfer luar negeri masuk lama sekali 1minggu tolong baik,2024-09-10 05:57:23,Vina Aprilia,3,BNI
knp blom punya rekening bni mau buka kx nik dah daftar,2024-09-10 04:04:23,wrsni,1,BNI
aplikasi rugi guna setor tunai cash 6jutaan baca mesin 39jt tiba tiba tiba mesin setor tidk fungsi komplain cs tetap yang masuk yang baca mesin atm kembali uang ini sangat rugi,2024-09-10 03:14:49,Kami sarman,1,BNI
aplikasi tambah tololblokir saldo tiba2 koneksi putus pas cek saldo sdh adacek histori transaksi adamau jd maling kalian,2024-09-10 02:16:45,faesal,1,BNI
kok sulit sih guna mau login bisa masuk,2024-09-09 22:56:41,Mas Cipto Pranoto,1,BNI
selalu tera minta maaf sedang tingkat layan mobile banking perlu urgent jadi lambat,2024-09-09 21:13:04,akram bhanupriya,1,BNI
halo kenapa kalau tf bni e wallet khusus dana selalu notifikasi gagal buat virtual account ganti nomor ttetapi tetap tf dana bagaimana cara normal dulu apa sebab bisa seperti,2024-09-09 20:29:44,Joko Setiyawan,4,BNI
jujur lebih suka sama mobile banking bni kalo wondr aku tau sih apakah wondr bagus aplikasi mobile banking bni belum pernah coba,2024-09-09 20:27:49,Virgo Girl,5,BNI
ka ya saya mau bayar qris pas mau ngefotoin barcode layar malah black screen mohon bantu ka,2024-09-09 19:18:51,reksaaa,3,BNI
sudah beberapa kali daftar lama 2 hari tetap bisa selalu emang kode referal kode apa sih,2024-09-09 16:47:11,Afzal pratama,1,BNI
bagustapi kurang paham cara daptarnya,2024-09-09 16:41:33,Reno Am,3,BNI
ga d buka buat apa app sampah gni selalu tingkat layan layan apa,2024-09-09 15:27:36,Ankgha Raffles,1,BNI
waktu pertama transfer rekening lalu ambil itu sampe saldo sisa 5000 antrs pass dapet transfer 50 ribu tidak yahlalu tf 50 ribu supaya ambil tpi cuma ambil 6570 ribu tidak kenapa yah,2024-09-09 13:43:55,Ibnu Alfazri,3,BNI
kenapa mau transfer aja susah kode 53 mulu keluarnyaman pake aplikasi initpi pas update ko ribet,2024-09-09 12:19:47,akrinem billy,1,BNI
mau longin masuk susah sekali masalah terus banyak aplikasi jdinya susah transaksi,2024-09-09 12:04:35,Irzan Irzan,2,BNI
sering ganggu tidak tf,2024-09-09 11:25:49,Rahel Septi. S,4,BNI
hallo kak knp skr sering ganggu yaa selalu baca nya mohon maaf sedang tingkat layan mobile padahal sangat urgent mau transfer kak di benah nya semenjak wondr by bni,2024-09-09 11:19:33,Apriyani Plg,3,BNI
taii bisa masuk alas tingkat terusss,2024-09-09 10:51:41,Diendy Surya,1,BNI
nggk bsa login sruh input data malah gagal,2024-09-09 09:19:33,Jeki erpan,1,BNI
sllu tingkat layan mobile banking shingga bsa d buka pas btuh mndadak,2024-09-09 09:02:39,Nordin Syah,1,BNI
sekarang susah loginkalo jaring knp mobile banking lain ada masalah,2024-09-09 09:01:36,Agus Djoker,1,BNI
semenjak wondr login sangat susah selalu kendalapadahal perangkat di perbaruin jaring lancar,2024-09-09 08:43:36,Arif Darma,1,BNI
server sering error saat sulit guna,2024-09-09 06:45:42,Arie areav,1,BNI
sedikit kecewa ada aplikasi wondr sekarang bisa stor tunai kartu baik lama mana butuh,2024-09-09 06:17:19,Saep Hidayat,3,BNI
suka tiba tiba ngeload waktu mau transaksi padahal sinyal oke,2024-09-09 02:43:07,Fitra Yudistira,1,BNI
perhati mulai jam2 malam hingga jam 3 ganggu sih,2024-09-09 02:39:46,Distributor PVC plafon Baja ringan,5,BNI
layan tiap malamjelek terus ganggu mulu sebal kalo penting malam hari sangat bisa andal,2024-09-09 01:04:48,franz c.vampir,1,BNI
menu qris bisa buka bapakibu admin help,2024-09-09 00:48:10,asep saefudin,3,BNI
apk ampas duit gue hilang 2 jt tidakada apa2 tiba2 hilang sistem baik nyala gue pkai krtu ni,2024-09-08 23:15:50,Muhammad Arif,1,BNI
login aja kayak sengaja sulit buat ganggu pindah pakai aplikasi wondr masih banyak kurang,2024-09-08 22:01:19,SMART Refill,1,BNI
knp sekarang jd susah banget msk nya gangerti lg,2024-09-08 20:50:06,Nur Qolby Febri Harmilia,1,BNI
udah coba kali kali masih udah coba hari hari hasil nya tetap sama gagal gagal mulu coba sampe hapus downlod masih sama aja kalo bisa nya cuma gagal gagal aja nyesel terkadang kalo pakai ni aplikasi menuhin hp doang kagak,2024-09-08 19:17:46,Colin Hermawan,1,BNI
2 hari tidakbisa masuk applikasi padahal transaksi urgent bagaimana admin selalu bilang baik layan ini 2 hari,2024-09-08 19:11:23,Isra Hayati,1,BNI
dasar bni sering eror tarik tunai kartu eror saldo sisa 140 bisa transfer emosiiii bener udah aplikasi nya ribet,2024-09-08 18:28:51,Deni Setiawan,1,BNI
padahal jaring kartu 4g sinyal wifi bagus buat buka aja kata periksa jaringn tidak buat apa apa,2024-09-08 18:18:25,putra ragil,1,BNI
sangat sangat kecewa aplikasi susah x login baik lh aplikasi,2024-09-08 17:34:48,Baleo Rafsanjani,1,BNI
semenjak wondr aplikasi jadi susah login susah pakai pindah aplikasi wondr gtu,2024-09-08 17:26:26,ican chandra,1,BNI
kenapa bni baik sistem mulu tiap mau digunain jadi bisa kalo gin terus mending ganti bank aja ganggu jelas,2024-09-08 16:14:41,dasmauli octaviana,1,BNI
apa mobile banking bni inisekarang susah buat login,2024-09-08 15:56:59,Goklas Sitompul,3,BNI
susah login aplikasi info maintenance fitur chat us tidak untuk hubung customer service moga segera baik urgent mau guna m banking,2024-09-08 14:38:10,anna,1,BNI
semenjak update jadi sulit login notifikasi mau login selalu sedang baik sistem mau transaksi jadi sulit,2024-09-08 14:27:05,Herman Wijaya,5,BNI
mau transaksi sedang tingkat layan terusbikin kecewa,2024-09-08 13:34:07,FAJAR 15,3,BNI
semenjak update baru mau login susah mohon baik,2024-09-08 13:28:11,Muhamad fauzal Akbarowzzhofro,1,BNI
bbrp hari sy bisa log in kt nya baik masa iya sih lama sy mau update ada menu update nya ada menu buka d play store gmn dong sy mau transaksi mhn bantu nya,2024-09-08 13:13:32,ernie budivani,1,BNI
parah makin kesini makin parah aplikasi tiap mau guna tingkat layan terus udah minggu minggu kayak gin trus padahal aplikasi udah update baru jaring pake indosat telkomsel bagu semua tetep sama aja,2024-09-08 12:46:01,Ammar Syauqi,1,BNI
sangat kecewa akhir2 kenapa susah login padahal jaring bagus kali mau login mohon maaf sedang tingkat layan mobiel bangking sila coba beberapa lagi,2024-09-08 12:31:54,firman syah,2,BNI
baik m bngking nya susah login selalu sedang tingkat layan mobile terusgimana tolong nyaman nya trims,2024-09-08 12:27:20,Fahmy Fizh,3,BNI
bagus simpel sih dulu sejak aplikasi wondr jdi sering banget error kecewa,2024-09-08 12:24:18,Mister Kepo,2,BNI
aplikasi lemotttt tiap hari tiap pas mau transaksi sedang tingkat terus ada nyaman guna aplikasi,2024-09-08 12:19:44,Raul Tambun Crack Art,1,BNI
