at,userName,content,score,application
2023-08-08 10:07:37,Zuhair Aminullah,ada satu fitur yang error mau download laporan transaksi sebulan gakbisa kedownload cuman buka aplikasi file manager trus nutul lagi aplikasi file nya,3,BNI
2023-08-08 08:27:04,Fadhilah Nurrohmah,ahhh payah gabisa login karna harus update setelah update malah gabisa masuk keluar terus coba uninstall dan coba login lagi malah mentok sampai verifikasi lewat wa coba lagi sampai 4 hari tetap gabisa login lagi,1,BNI
2023-08-08 07:42:49,Liana Kartika Sari,bni mobile kenapa mau topup ke e wallet malah gk bisa sih pdhl saldonya cukup untuk topup ini saya mau cepat bayar2 malah gk bisa terus tolong diperbaiki masalahnya secepatnya ini sdh kesekian kalinya begini semoga cepat ditanggapi,3,BNI
2023-08-08 03:28:09,febriani masri,tampilannya double tidak bisa login apalagi transaksi suda restar dan matikan hp berkalikali malah sampai uninstal dan download ulang aplikasi tetap sama tampilannya gk bisa login,1,BNI
2023-08-07 19:52:56,Sulaeman Dede,kejadian hari ini top up tapi cash belum masuk tapi saldo udah ke potong apakah ada yang error langsung kontak cs bni sangat cepat saya complain di email dan telpon 1500046 langsung di proses 2 jam selesai masalah terima kasih bni beda sama yang sebelah lama butuh 4 x 24 jam,5,BNI
2023-08-06 16:50:03,Esra citra Hutauruk,halo min aku mau nanya aku ganti hp dan instal aplikasi bni mobile bangking trs pas mau daftar lagi dengan rekening yang sama kan diminta kode yang dikirim lewat wa dan email nah masalhnya email yang tertera di situ itu bukan email aku jadi kode nya ga terkirim ke email aku itu cara ganti email nya supaya jadi alamat email kita itu gimana ya,5,BNI
2023-08-06 14:01:49,Jimmy Chen,bni saya udah gabisa bayar pembayaran dibilangnya kartu di blokir untuk transaksi terus pembayaran qris lewat gallery malah gabisa padahal dulu bisa udah dipilih barcodenya tapi gak terjadi apa apa,2,BNI
2023-08-06 06:24:34,M Yusup,kecewa banget mau mobile tunai tanpa kartu aja harus kirim otp dan itu harus pakai pulsa kebetulan pulsa saya habis jadi ga bisa tarik tunai di bank lain mobile tunai tanpa kartu ga pakai otp semua by aplikasi aja kecewa sekali bank pemerintah seperti ini,2,BNI
2023-08-05 16:45:47,Fajar City,menu qris tidak bisa di klik dan layout nya terlalu kaki aplikasi nya terlalu asal buat banyak menu yg error dan gk bisa di klik lebih baik ganti jadi notif alert lebih baik,1,BNI
2023-08-05 08:09:20,Yohan Syaputra,dari tadi malam sampek sekarang beberapa kali melakukan transaksi tidak bisa di lakukan sudah upgrade aplikasi jaringan sudah optimal sudah hapus cache ini gimana ya kok malah kek gini,1,BNI
2023-08-04 19:16:05,Tsar Ferdinand,tolong perbaiki jaringan koneksi kenceng gini tapi kaya engga ada koneksi mau transaksi cepet jadi terhambat,3,BNI
2023-08-04 15:19:24,Meitha Permata Sari,bni yang terhormat saya kebetulan ingin transfer ke salah satu perusahaan transfer dana di mbanking tertera kalau sedang terdapat error sehingga otomatis saya mengulang kembali untuk transfer dan keterangannya masih error namun saat saya cek saldo saldonya sudah berkurang mohon ditingkatkan lagi perihal detail teknisnya karena jujur untuk merefund saja membutuhkan banyak waktu terima kasih,2,BNI
2023-08-04 13:00:16,muhammad taufiq,setelah update mau share hasil transfer ke wa tapi gk bisanasib hp kentangaplikasi yg tidak cocok untuk rakyat golongan bawah,1,BNI
2023-08-04 11:48:38,Sutrisno Alu,saran ni min untuk penarikan tunai pake mobile banking kode otp nya dikirim lewat wa aja soalnya kalo lewat sms tu rada susah karena sering gak ada pulsa jadi repot harus ngisi pulsa dulu,3,BNI
2023-08-04 11:15:06,Userman3,padahal pas pendaftaran kartu debit nomor hp masih sama dgn sekarang kok katanya tidak sesuai dan harus penginian data tolong permudah kami untuk daftar kalo sudah dibenerin langsung kukasih 5 tapi kalo dlm waktu 2x24 jam langsung ranting 1 terimakasih,3,BNI
2023-08-04 08:41:42,Agung Wicaksono,aplikasinya lebih mudah yang sebelumnya dan cepat setelah di update sehingga yang sekarang bagus sih tapi gak bisa di gunakan dan lemot,1,BNI
2023-08-04 07:44:08,DN Channel,saya suka update kali ini ui nya lebih nyaman terus ada fitur riwayat nya sma bukti transaksi yg sangat membantu klo untuk cardless itu otp nya masih ke sms atau udah ganti ke wa blm dicoba tingkatin gaji programmer biar tambah keren lgi hihi,4,BNI
2023-08-04 06:11:11,ispandi 94,apk apaan ini gua beberapa kali coba register gabisa bisa kode otp udh dapet gua cantumin malah gabisa bisa dicoba berkali kali tetep gabisa kocak pulsa gua kesedot aja trus tapi register gabisa,1,BNI
2023-08-02 17:27:36,Suwanti,registrasi susah banget stuck di nik user otp email udh masuk tapi gada apa apa berenti disitu doang klik lanjut juga ga berubah apa apa mau buru buru dipake malah nyusahin,1,BNI
2023-08-02 16:33:06,Ibnu Inbu,barusan ni lagi ada masalah atau gimana ya data wifi sama2 kenceng mau transaksi malah koneksi terputus terus coba hps chage dan data terus msk lg malah tetep malah gak bisa masuk data yg saya input sdh bener semua tetep gk bisa ujung2nya kita yg di salahin karena melebihi batas ambang masuk perhari nya 5x di suruh coba lg besok note tolong di kondisikan lah,1,BNI
2023-08-02 13:45:32,Tirta Widodo,ini mah developernya minta naik gaji aplikasi di update bukannya makin lancar malah ga bisa login koneksi lancar sinyal full speed test 40mbps sekalinya bisa login ga bisa buat transaksi parah,1,BNI
2023-08-02 13:27:35,Raji Rianto,ini kenapa yakok koneksi terputus padahal memakai wifi dan wifi lancar lancar ajasaya pindahin ke data juga sama koneksi terputus terus mau transaksi ga bisa bisa payah sekali ini,1,BNI
2023-08-02 11:54:14,Sindi Wahyu Ningsih,gk bisa buat transfer selalu saja di suruh mengganti password lalu saat mencoba login tidak ada koneksi padahal lancarrr tolong update kembali agar tidak ngebug,1,BNI
2023-08-02 11:12:29,Gemini Mei,percuma ada menu buka tabungan taplus tpi baru sampai tahap isi data ad menu email sy udh isi benarmalah di bilang ny format tdk sesuai pas isi data jg gak bisa pakai huruf kecil ap gr itu jd format email ku gak sesuai perbaiki lg sistem nya biar gk bikin ribetujung ny hrus ke cs lg,1,BNI
2023-08-01 23:51:01,Franciskus Damianus,susah kalau mau login di perangkat lain harus dapat 2 kode otp yaitu dari wasms dan dari email kalau dari wa tidak ada kendala tapi kalau dari email gk dapat pesan kode otp nya mohon di perbaiki,2,BNI
2023-08-01 19:08:05,Farista Nur F,sering ketika hendak digunakan mobile banking tidak merespon atau bahkan error sim yang berulang tidak cuma sekali dua kali bahkan saat ini saya mau masuk ada alert mengenai io error tolong untuk diperbaiki terima kasih,1,BNI
2023-07-31 21:49:13,Hari Wibowo,bni mobile memiliki kekurangan saat transaksi tunai saat pemberian kode otp meminta pemilik harus punya pulsa d handphone nyaini zaman sudah serba kuota internet bkn lagi pakai pulsa keduasaat kode pin terblokir tidak ada akses lain bika kode pin terblokir selain ke bank ketiga pergantian kode pin 3 bulan sekalimenyulitkan dan mendorong nasabah ke arah terblokirnya pin tolong 3 poin penting ini di rubah jadi lebih efektif dan tidak menyulitkan nasabahtrima kasih,1,BNI
2023-07-31 15:10:45,mas jun,aplikasinya jelek sumpah lebih susah loginnya ketimbang bank bri atau mandiri telp cs ndak ada hasil kode otp minim pulsa 10rb bank lain ndak seperti ini malah lebih mudah lho,1,BNI
2023-07-31 02:20:02,Nur Wachid,untuk pengembang yg terhormat tolong dong keluhan pelanggan di tindak dg seriusknp aplikasi bni mobile tiap jam 1 pagi gk bisa di gunakan padahal jaringan bagusudah di coba on off mode airplane dulu tp ttp aja gk bisa padahal sudah androin sistemjg cuma nyaranin itu aja tiap ada keluhan kayak gini,1,BNI
2023-07-30 17:13:28,Must Rouphie,mau log in karena app ke hapus eh malah super duper ribetdah sampe verifikasi lewat wa juga belum bisaini app di buat untuk mempermudah apa mempersulit qrisnya juga oiii gak bisa scan barcodegimana siiiieeehhhh,1,BNI
2023-07-30 11:22:40,Sindi Nurkamiden,saya mau masuk mbangking tapi gagal dengan keterangan mohon periksa kembali kombinasi password transaksi padahal sudah sesuai dan semua ketentuan sudag ter centang menyebalkan sekali dan saat ke cs malah disuruh login sendiriii,1,BNI
2023-07-29 17:20:19,Guyuo To Boss,sudah baik dengan tampilan baru tapi sayang sekali di versi terbaru apk tersebut masih memiliki bug qris tidak bisa ambil gambar barcode dari galeri versi sebelumnya sudah bagus mohon di perbarui lagi,2,BNI
2023-07-28 20:19:02,Ismail Saleh,saat melakukan tarik tunai tanpa kartu atm kita harus mendapatkan otp via sms dan itu kita harus bayar pulsa saran kalau bisa otp nya lewat whatsapp juga karena kadang pulsa pengguna belum tentu ada jadi gak bisa pakai fitur tarik tunai tanpa kartu fitur ini termasuk andalan saya karena kartu atm sering hilang hehe,5,BNI
2023-07-28 09:39:51,Fathur Rahman,suka sih tampilan baru nya tapi sekarang harus wajib pakai sim sedangkan posisi saya berada di kampung dimana saya harus selalu menggunakan modem yang di gantung di tiang hanya untuk mencari sinyal,4,BNI
2023-07-28 09:27:32,Rendy Jbando,tolong untuk bni mobile beberapa hari ini banyak sekali spam notification yang masukan coba sewajarnya sajalah belum lagi yang nelpon mengatasnamakan asuransi dari bni entah penipuan atau tidak waduhh mengganggu sekali gak tau waktu,3,BNI
2023-07-28 01:16:00,Anto Harnanto,koneksi terputus silakan periksa kembali koneksi anda sudah 2 hari seperti ini menggunakan wifi dan data tidak bisa login sedangkan login dan transaksi dengan mbanking lain bisa dan lancar ada apa ya,3,BNI
2023-07-27 10:49:29,Mulyana Mukhsin,saya sudah clear cache app playstore dan mengintal ulang app bni mbanking saya tapi ketika saya ingin menggunakannya masih terus muncul keterangan integritas sistem dirusak perbaiki masalah ini sebelum menggunakan aplikasi pembayaran kemudian dibawahnya ada tulisan aplikasi berbahaya dapat membobol sistem anda dan mencuri data rahasia dan cuma ada 2 pilihan yaitu perbaiki dan keluar dari aplikasi lalu saya harus bagaimana lagi,3,BNI
2023-07-26 14:29:32,Om Mumu,setelah update ke versi terbaru 510 sulit login dan transaksi sering gagal keterangannya eror koneksi internet putus padahal sinyal bagus quota banyak wifi juga kuat tapi sering gagal akhirnya harus ke atm atau pakai app bank lain,2,BNI
2023-07-25 16:51:16,ADE NURDIANA,mau diupdate segimana juga dari semua aplikasi mobile banking aplikasi mbanking bni paling parah sih sering terjadi error saat transaksi di mbanking udah satu minggu mbanking gak bisa dipake buat transaksi cuma bisa ngecek mutasi rekening doang parah banget sih,2,BNI
2023-07-25 11:12:54,Heey Bro,aku sudah daftar ko muncul tidak bisa masuk menu login munculnya masuk sudah punya kartu debit sama belum kartu debit itu terus tidak masuk kemenu login semua sudah selesai pendaftarannya mau login saja ini,2,BNI
2023-07-24 14:16:08,Marchten Ezer,mau aktifkan akun tiap ada sms banking dari app bni lalu buka sms buat liat otp eh pas kembali ke app bni bni nya harus relog dari awal lagi berkali2 begitu terus sampe 5 kali akhirnya ga bisa lagi krn maksimal percobaan euugghh bikin emosi ngabisin pulsa,1,BNI
2023-07-23 22:39:00,Rizki Wah,nyusahin pembaharuan app inimenu nya di manaaaaaaaaaaaaaaaa udah di atur kenapa gak muncul2sudah di atur di halaman nya kosong tidak ada menu yg telah saya atur menuhah sudah beberapa kali saya keluar masuk atau login tapi tetap kosongjangan selalu buat alasan laporkan permasalahan ini k atasansudah di simpan tapi belum ada,2,BNI
2023-07-23 19:07:30,Sugiyatno Perdani,saat masuk aplikasi ada kotak notifikasi yang nggak bisa dihilangkan atau diskip jadi nggak bisa menjalankan aplikasi,1,BNI
2023-07-23 12:39:36,Desi Wahyu Rina Ningsih,aplikasi makin ribet masa pindah device aja susahnya minta ampun kartu harus dipakai di sim1 kebanyakan otp verifikasi wajah gagal mulu sampe aktivasi ditolak karena melebihi batas harian 5x besok kalau gagal lagi ga pake lama langsung saya tutup rekening dan credit card bni saya pake yg lain aja yg lebih memberikan kemudahan tapi akun tetap aman,1,BNI
2023-07-23 10:08:40,Avi Krestanu,keamanan bagus tapiii menyusahkan user aku punya hp 3 yg satu untuk pekerjaan include mobile banking barusan udh gak bisa login karena sim card gak include dengan hp yg dipakai harusnya bni ngasih konfirmasi tambahan dong jika simcard yg login gak ada no simcard kek no otp yg dikirim tgl lahir etc atau apapun itu menyusahkan padahal saya bekerja di lokasi remote mau berapa lama kek gini update kok nyusain userrrrr,1,BNI
2023-07-22 21:39:27,Carolline Maranantha,minus sih mau verify by whatsapp aja gbs pdhl signal bagus lancar buat surfing di sosmed di wa temen aja ttep masuk masa kode verify aja ngga nyaut kalo emng ngga niat ngasi option ke fitur wa yaudh di nonaktifin aja verify by wa kalo sms kan berbayar kan yaaa giliran pake sms aja lgs nyaut aneh bgt asli,1,BNI
2023-07-22 04:48:12,Dsafgh 321,serius kalau bukan karena terpaksa gk bakalan aku pake bni mobile ini buruk bgt apknya sering bgt minta pemberbaharuan tapi gk ada yg ditingkatin setelah diperbaruipun gk ada bedanya tetep gk bisa di akses,1,BNI
2023-07-21 12:00:18,Dewi Wahyu,kecewa bangett setelah diupdate aku transfer gabisa trus tulisannya eror susah pdahal sebelumnya ga pernah ada kendala kalo mau transfer inii kenapa jadi kaya giniiiii tolonglahhhh mau transfer susahhhh,1,BNI
2023-07-20 22:08:36,muhammad ramadhan,bni sekarang kebanyakan bug nya sinyal terussssss padahal semua sudah di update termasuk webview bni googledll perizinan sudahh semuanya tapi masih aja permasalahan yang sama selalu sinyal lah tiba tiba offline lahhh hadeuhh nyesel pake bni mobile bni kebanyakan lawak sekarang,1,BNI
2023-07-20 10:10:42,Regina Ditakusuma Baso,ini kenapa yah kok sim card saya selalu tidak terdeteksi padahal udah saya benerin sim card saya dan bagus kok ngg ada kendala sama sekali dengan pulsa ataupun jaringan saya dan jg appsnya udah saya instal ulang tpi tetap aja ngg bisa masuk selalu ada peringatan sim card tidak terdeteksi udah saya upgrade juga appsnya tpi tetap aja kaya gitu jadinya ngg bisa kepake hrus ke atm terus saya jadinya gimana nih,2,BNI
2023-07-20 08:38:23,Abank Rahmat,sdh daftar online dan berhasil biar gak ngantri di bank ternyata msh juga ngantri dan ngisi data lg percuma aja daftar online mau cepat ternyata sama aja gak seperti bank sebelah sdh daftar online ke bank tinggal aktifasi kartu selesai gak sampai 10 menit,2,BNI
2023-07-20 05:45:14,ATHA RAFIFI AZMI,mau login tapi ada tulisan saat ini anda tidak dapat menggunakan bni mobile banking lakukan aktivasi rekening anda di cabang bni terdekat padahal saya ga pernah ngotak ngatik apapun pada aplikasi dan rekening saya untung udh pindah ke bank lain pelayanan buruk,1,BNI
2023-07-19 19:10:21,Joko Nugroho,ditunggu tanya bni sangat buruk untuk live agent bisa menunggu 12jam bahkan lebih saat sudah terhubung pun sangat lambat respond dan kembali auto reply yang menjawab saat request connect dengan customer service muncul balasan batalkan live agent jika dirasa terlalu lama what harusnya memberikan respond secepatnya dan setepatnya bukan memberikan opsi batal untuk pengguna tau kan fungsi kenapa adanya cs untuk pengaduan keluhan kendala yang terjadi kecewa,1,BNI
2023-07-19 18:32:17,Sarah Tesalonika,gimana sih ini hp saya yang login bni mobilenya rusak trs mau masuk ke hp lain ga bisa dipersulit masa ga ada apa dibilang permintaan aktivasi ditolak padahal lagi perlu banget dipersulit banget padahal itu akun sendiri,1,BNI
2023-07-19 11:16:33,Huwaidaa Adzroo,mau transfer antar bank tidak bisa padahal nominal dan rek bank tujuan sudah diisi dengan benar tapi saat pencet ikon lanjut tidak ada respon hp tidak ngelag juga tapi entah kenapa dari bni tidak merespon padahal saat digunakan untuk transfer sesama bni lancar lancar saja,3,BNI
2023-07-19 11:06:28,Muhamad Rayhan,ini aplikasi gatau kenapa sering tiba tiba ngefrize udah di restar trus di instal ulang tetep sama malahan sekarang ga bisa aktivasi karna kalo mau masukin negara tiba tiba ngefrize dan tidak bisa dipencet,1,BNI
2023-07-18 13:32:56,Ari Sandi,semakin ribet sudah masukkan paword transaksi katanya salah malah di rekomendasikan ke menu pengaturan untuk lupa pasword sudab masukkan data dengan benar nomor atm nomor kartu dan pin masih aja salah malah katanya melalui ambang batas penggunaan harian padahal ada biaya urgent yang mau dibayar aneehh,1,BNI
2023-07-18 12:31:46,Eline d'Queen,di bank bni terdekat tidak dilayani dgn baik karena tidak ada solusi ketika nasabah dtg padahal nasabah lama juga mbank ada di hp no tlp masih sama ktp juga ada masalahnya hanya karena tidak bawa buku tab minimal berikan solusilah kecewa,1,BNI
